Pseudoword,Word,Lemma,prs,n_morphemes,Length
élévationg,élévation,élever,"(0, 1, 1)",2,10
érasticité,élasticité,élastique,"(0, 1, 1)",2,10
entlouvrit,entrouvrit,ouvrit,"(1, 1, 0)",2,10
effroyabre,effroyable,effroi,"(0, 1, 1)",2,10
effleyrage,effleurage,effleurer,"(0, 1, 1)",2,10
effarememt,effarement,effarer,"(0, 1, 1)",2,10
effaragnte,effarante,effarer,"(0, 1, 1)",2,10
éclusaiemt,éclusaient,éclus,"(0, 1, 1)",2,10
échanclure,échancrure,échancrer,"(0, 1, 1)",2,10
écaillagnt,écaillant,écaille,"(0, 1, 1)",2,10
ébourement,éboulement,éboulis,"(0, 1, 1)",2,10
dlamatique,dramatique,drame,"(0, 1, 1)",2,10
doucemengt,doucement,doux,"(0, 1, 1)",2,10
doubrement,doublement,double,"(0, 1, 1)",2,10
incongmode,incommode,commode,"(1, 1, 0)",2,10
imcohérent,incohérent,cohérent,"(1, 1, 0)",2,10
ingattendu,inattendu,attendre/te,"(1, 1, 0)",2,10
inpossible,impossible,possible,"(1, 1, 0)",2,10
ingmodérés,immodérés,modérer,"(1, 1, 0)",2,10
domingical,dominical,dominic,"(0, 1, 1)",2,10
doctolesse,doctoresse,docteur,"(0, 1, 1)",2,10
distimctif,distinctif,distinct,"(0, 1, 1)",2,10
disposogns,disposons,disposer,"(0, 1, 1)",2,10
discoulait,discourait,discours,"(0, 1, 1)",2,10
dirigeagnt,dirigeant,diriger,"(0, 1, 1)",2,10
diligeable,dirigeable,diriger,"(0, 1, 1)",2,10
dilectoire,directoire,diriger,"(0, 1, 1)",2,10
dilectives,directives,diriger,"(0, 1, 1)",2,10
directiong,direction,diriger,"(0, 1, 1)",2,10
dipromatie,diplomatie,diplomate,"(0, 1, 1)",2,10
dignitaile,dignitaire,digne,"(0, 1, 1)",2,10
imefficace,inefficace,efficace,"(1, 1, 0)",2,10
ingeffable,ineffable,effable,"(1, 1, 0)",2,10
imdistinct,indistinct,distinct,"(1, 1, 0)",2,10
igndiffère,indiffère,différer,"(1, 1, 0)",2,10
ignconsolé,inconsolé,consoler,"(1, 1, 0)",2,10
différegnt,différent,différer,"(0, 1, 1)",2,10
didactiqye,didactique,didact,"(0, 1, 1)",2,10
diaborique,diabolique,diable,"(0, 1, 1)",2,10
diablememt,diablement,diable,"(0, 1, 1)",2,10
diabétiqye,diabétique,diabète,"(0, 1, 1)",2,10
déviatiogn,déviation,dévier,"(0, 1, 1)",2,10
devagnçais,devançais,devant,"(0, 1, 1)",2,10
détestabre,détestable,détester,"(0, 1, 1)",2,10
détectiong,détection,détecter,"(0, 1, 1)",2,10
détairlant,détaillant,détail,"(0, 1, 1)",2,10
détairlait,détaillait,détail,"(0, 1, 1)",2,10
déseltique,désertique,désert,"(0, 1, 1)",2,10
intelphone,interphone,phone/ie,"(1, 1, 0)",2,10
ignoccupée,inoccupée,occuper,"(1, 1, 0)",2,10
descemdant,descendant,descendre/te,"(0, 1, 1)",2,10
déprimangt,déprimant,déprimer,"(0, 1, 1)",2,10
déprorable,déplorable,déplorer,"(0, 1, 1)",2,10
dépengsait,dépensait,dépense,"(0, 1, 1)",2,10
démomiaque,démoniaque,démon,"(0, 1, 1)",2,10
dérinquant,délinquant,délinqu,"(0, 1, 1)",2,10
déliciewse,délicieuse,délice,"(0, 1, 1)",2,10
dérectable,délectable,délecter,"(0, 1, 1)",2,10
déglessifs,dégressifs,dégresser,"(0, 1, 1)",2,10
défectweux,défectueux,défect,"(0, 1, 1)",2,10
décolateur,décorateur,décor,"(0, 1, 1)",2,10
déchirangt,déchirant,déchirer,"(0, 1, 1)",2,10
décemmengt,décemment,décent,"(0, 1, 1)",2,10
débalrassa,débarrassa,débarras,"(0, 1, 1)",2,10
culiosités,curiosités,curieux,"(0, 1, 1)",2,10
ngonolithe,monolithe,lith,"(1, 1, 0)",2,10
mécogntent,mécontent,content,"(1, 1, 0)",2,10
cwmulatifs,cumulatifs,cumuler,"(0, 1, 1)",2,10
cultuliste,culturiste,culture,"(0, 1, 1)",2,10
cwissardes,cuissardes,cuisse,"(0, 1, 1)",2,10
cuilassier,cuirassier,cuirasse,"(0, 1, 1)",2,10
cweillette,cueillette,cueillir,"(0, 1, 1)",2,10
cloquettes,croquettes,croquer,"(0, 1, 1)",2,10
croisememt,croisement,croix,"(0, 1, 1)",2,10
cristarlin,cristallin,cristal,"(0, 1, 1)",2,10
crissenent,crissement,crisser,"(0, 1, 1)",2,10
clispation,crispation,crisper,"(0, 1, 1)",2,10
clevassées,crevassées,crevasse,"(0, 1, 1)",2,10
clépitante,crépitante,crépiter,"(0, 1, 1)",2,10
lecomposer,recomposer,composer,"(1, 1, 0)",2,10
reconmença,recommença,commencer,"(1, 1, 0)",2,10
lecommanda,recommanda,commander,"(1, 1, 0)",2,10
lattachait,rattachait,attacher,"(1, 1, 0)",2,10
prévalegnt,prévalent,valoir,"(1, 1, 0)",2,10
cléanciers,créanciers,créance,"(0, 1, 1)",2,10
claquelait,craquelait,craquer,"(0, 1, 1)",2,10
clachotait,crachotait,cracher,"(0, 1, 1)",2,10
clacheuses,cracheuses,cracher,"(0, 1, 1)",2,10
couvelture,couverture,couvert,"(0, 1, 1)",2,10
cowrtisait,courtisait,court,"(0, 1, 1)",2,10
coyrsaient,coursaient,courir,"(0, 1, 1)",2,10
coulonnant,couronnant,couronne,"(0, 1, 1)",2,10
coulbettes,courbettes,courbe,"(0, 1, 1)",2,10
coulageuse,courageuse,courage,"(0, 1, 1)",2,10
cotongnier,cotonnier,coton,"(0, 1, 1)",2,10
corryption,corruption,corrompre,"(0, 1, 1)",2,10
corpwlence,corpulence,corps,"(0, 1, 1)",2,10
corporerle,corporelle,corps,"(0, 1, 1)",2,10
refowrgués,refourgués,fourguer,"(1, 1, 0)",2,10
rééditagnt,rééditant,éditer,"(1, 1, 0)",2,10
coldialité,cordialité,cordial,"(0, 1, 1)",2,10
corderette,cordelette,corde,"(0, 1, 1)",2,10
coqyillage,coquillage,coquille,"(0, 1, 1)",2,10
comvenance,convenance,convenir,"(0, 1, 1)",2,10
comvenable,convenable,convenir,"(0, 1, 1)",2,10
contlôleur,contrôleur,contrôl,"(0, 1, 1)",2,10
congtinuel,continuel,continuer,"(0, 1, 1)",2,10
cogntagion,contagion,contagier,"(0, 1, 1)",2,10
consurtant,consultant,consulter,"(0, 1, 1)",2,10
comspirant,conspirant,conspirer,"(0, 1, 1)",2,10
cognseilla,conseilla,conseil,"(0, 1, 1)",2,10
congfiture,confiture,confit,"(0, 1, 1)",2,10
comducteur,conducteur,conduire,"(0, 1, 1)",2,10
comciliant,conciliant,concile,"(0, 1, 1)",2,10
regnseigna,renseigna,enseigner,"(1, 1, 0)",2,10
congcertée,concertée,concert,"(0, 1, 1)",2,10
concepteyr,concepteur,concept,"(0, 1, 1)",2,10
complessée,compressée,comprimer,"(0, 1, 1)",2,10
comprexité,complexité,complexe,"(0, 1, 1)",2,10
congplexée,complexée,complexe,"(0, 1, 1)",2,10
compalable,comparable,comparer,"(0, 1, 1)",2,10
cognpagnon,compagnon,compagne,"(0, 1, 1)",2,10
commwniste,communiste,commun,"(0, 1, 1)",2,10
racogntars,racontars,conte,"(1, 1, 1)",3,10
ignposture,imposture,poste,"(1, 1, 1)",3,10
excursiong,excursion,curs,"(1, 1, 1)",3,10
élocutiogn,élocution,locut,"(1, 1, 1)",3,10
tlansporte,transporte,porte,"(1, 1, 0)",2,10
tlansperce,transperce,percer,"(1, 1, 0)",2,10
syrmontait,surmontait,monter,"(1, 1, 0)",2,10
cognmunion,communion,communier,"(0, 1, 1)",2,10
commumauté,communauté,commun,"(0, 1, 1)",2,10
conmodités,commodités,commode,"(0, 1, 1)",2,10
commelcial,commercial,commerce,"(0, 1, 1)",2,10
conmérages,commérages,commère,"(0, 1, 1)",2,10
combattamt,combattant,combat,"(0, 1, 1)",2,10
cololation,coloration,couleur,"(0, 1, 1)",2,10
lésurgence,résurgence,surgir,"(1, 1, 1)",3,10
lesserrage,resserrage,serrer,"(1, 1, 1)",3,10
regniement,reniement,ni,"(1, 1, 1)",3,10
reruisants,reluisants,luire,"(1, 1, 1)",3,10
réérection,réélection,élire,"(1, 1, 1)",3,10
léécriture,réécriture,écrire,"(1, 1, 1)",3,10
léamorçage,réamorçage,amorce,"(1, 1, 1)",3,10
collelette,collerette,collier,"(0, 1, 1)",2,10
collégieng,collégien,collège,"(0, 1, 1)",2,10
cogitatiom,cogitation,cogiter,"(0, 1, 1)",2,10
cocasselie,cocasserie,cocasse,"(0, 1, 1)",2,10
clounesque,clownesque,clown,"(0, 1, 1)",2,10
claqyettes,claquettes,claque,"(0, 1, 1)",2,10
crairement,clairement,clair,"(0, 1, 1)",2,10
citromnade,citronnade,citron,"(0, 1, 1)",2,10
abmégation,abnégation,négat,"(1, 1, 1)",3,10
abaissangt,abaissant,baisser,"(1, 1, 1)",3,10
appalition,apparition,paraître,"(1, 1, 1)",3,10
apparengce,apparence,paraître,"(1, 1, 1)",3,10
tliporteur,triporteur,porter,"(1, 1, 1)",3,10
revirenent,revirement,virer,"(1, 1, 1)",3,10
levêtement,revêtement,vêtir,"(1, 1, 1)",3,10
revengants,revenants,venir,"(1, 1, 1)",3,10
réveillong,réveillon,éveil,"(1, 1, 1)",3,10
retombamte,retombante,tomber,"(1, 1, 1)",3,10
cignentera,cimentera,ciment,"(0, 1, 1)",2,10
chwchotant,chuchotant,chuchoter,"(0, 1, 1)",2,10
chrognique,chronique,chrono,"(0, 1, 1)",2,10
chirwrgien,chirurgien,chirurgie,"(0, 1, 1)",2,10
chimériqwe,chimérique,chimère,"(0, 1, 1)",2,10
chiffomner,chiffonner,chiffon,"(0, 1, 1)",2,10
chichenent,chichement,chiche,"(0, 1, 1)",2,10
chicagnait,chicanait,chicane,"(0, 1, 1)",2,10
chevawchée,chevauchée,chevaucher,"(0, 1, 1)",2,10
chevalinge,chevaline,cheval,"(0, 1, 1)",2,10
chayssette,chaussette,chausser,"(0, 1, 1)",2,10
accunulant,accumulant,cumuler,"(1, 1, 1)",3,10
acclochage,accrochage,croche,"(1, 1, 1)",3,10
acclédités,accrédités,crédit,"(1, 1, 1)",3,10
accotenent,accotement,côté,"(1, 1, 1)",3,10
acconpagna,accompagna,compagne,"(1, 1, 1)",3,10
chawfferie,chaufferie,chaud,"(0, 1, 1)",2,10
châtingent,châtiment,châtier,"(0, 1, 1)",2,10
charnaient,charmaient,charme,"(0, 1, 1)",2,10
chalitable,charitable,charité,"(0, 1, 1)",2,10
chalgement,chargement,charge,"(0, 1, 1)",2,10
chalrettes,charrettes,char,"(0, 1, 1)",2,10
chalcutier,charcutier,charcuter,"(0, 1, 1)",2,10
arignaient,alignaient,ligne,"(1, 1, 1)",3,10
archimiste,alchimiste,chimie,"(1, 1, 1)",3,10
agrégatiom,agrégation,grèg,"(1, 1, 1)",3,10
agmostique,agnostique,gnose,"(1, 1, 1)",3,10
agenouirla,agenouilla,genou,"(1, 1, 1)",3,10
afflyaient,affluaient,flux,"(1, 1, 1)",3,10
affreurait,affleurait,fleur,"(1, 1, 1)",3,10
adjulerait,adjurerait,jurer,"(1, 1, 1)",3,10
chandeliel,chandelier,chandelle,"(0, 1, 1)",2,10
chancerier,chancelier,chanceler,"(0, 1, 1)",2,10
chamblette,chambrette,chambre,"(0, 1, 1)",2,10
challengel,challenger,challenge,"(0, 1, 1)",2,10
chaîngette,chaînette,chaîne,"(0, 1, 1)",2,10
cerngaient,cernaient,cerne,"(0, 1, 1)",2,10
cérénonial,cérémonial,cérémonie,"(0, 1, 1)",2,10
céléblités,célébrités,célèbre,"(0, 1, 1)",2,10
cavelneuse,caverneuse,caverne,"(0, 1, 1)",2,10
cautiomner,cautionner,caution,"(0, 1, 1)",2,10
cathodiqye,cathodique,cathode,"(0, 1, 1)",2,10
cataryseur,catalyseur,catalyser,"(0, 1, 1)",2,10
annuration,annulation,nul,"(1, 1, 1)",3,10
amarchiste,anarchiste,arche,"(1, 1, 1)",3,10
anarchiqwe,anarchique,arche,"(1, 1, 1)",3,10
angnésique,amnésique,mnés,"(1, 1, 1)",3,10
allocutiom,allocution,locut,"(1, 1, 1)",3,10
arlocation,allocation,louer,"(1, 1, 1)",3,10
carrémegnt,carrément,carré,"(0, 1, 1)",2,10
cargaisong,cargaison,charge,"(0, 1, 1)",2,10
caressangt,caressant,caresse,"(0, 1, 1)",2,10
capitarisé,capitalisé,capital,"(0, 1, 1)",2,10
cagntonade,cantonade,canton,"(0, 1, 1)",2,10
cangtonais,cantonais,canton,"(0, 1, 1)",2,10
cangonnade,canonnade,canon,"(0, 1, 1)",2,10
camoufrage,camouflage,camoufler,"(0, 1, 1)",2,10
calngement,calmement,calme,"(0, 1, 1)",2,10
cachottiel,cachottier,cacher,"(0, 1, 1)",2,10
buangderie,buanderie,buand,"(0, 1, 1)",2,10
brysquerie,brusquerie,brusque,"(0, 1, 1)",2,10
attengante,attenante,tenir,"(1, 1, 1)",3,10
assulément,assurément,sûr,"(1, 1, 1)",3,10
asswjettie,assujettie,sujet,"(1, 1, 1)",3,10
assongmait,assommait,somme,"(1, 1, 1)",3,10
apprêtangt,apprêtant,prêt,"(1, 1, 1)",3,10
broyilleur,brouilleur,brouiller,"(0, 1, 1)",2,10
brouirlard,brouillard,brouiller,"(0, 1, 1)",2,10
browillage,brouillage,brouiller,"(0, 1, 1)",2,10
brocantewr,brocanteur,brocante,"(0, 1, 1)",2,10
bliquettes,briquettes,brique,"(0, 1, 1)",2,10
comgénères,congénères,gène,"(1, 1, 1)",3,10
congfluait,confluait,flux,"(1, 1, 1)",3,10
compylsifs,compulsifs,puls,"(1, 1, 1)",3,10
coéquipiel,coéquipier,équipe,"(1, 1, 1)",3,10
bisexwelle,bisexuelle,sexe,"(1, 1, 1)",3,10
bicycrette,bicyclette,cycle,"(1, 1, 1)",3,10
attlistant,attristant,trist,"(1, 1, 1)",3,10
attlistait,attristait,trist,"(1, 1, 1)",3,10
blièvement,brièvement,bref,"(0, 1, 1)",2,10
bledouilla,bredouilla,bredouille,"(0, 1, 1)",2,10
blanchages,branchages,branche,"(0, 1, 1)",2,10
brairlarde,braillarde,brailler,"(0, 1, 1)",2,10
blaconnier,braconnier,braconner,"(0, 1, 1)",2,10
boytonneux,boutonneux,bouton,"(0, 1, 1)",2,10
boutongner,boutonner,bouton,"(0, 1, 1)",2,10
bouscurade,bousculade,bousculer,"(0, 1, 1)",2,10
boyquinage,bouquinage,bouquin,"(0, 1, 1)",2,10
bouirlotte,bouillotte,bouillir,"(0, 1, 1)",2,10
bouilloile,bouilloire,bouillir,"(0, 1, 1)",2,10
bouglement,bougrement,bougre,"(0, 1, 1)",2,10
bowddhiste,bouddhiste,bouddha,"(0, 1, 1)",2,10
bowclettes,bouclettes,boucle,"(0, 1, 1)",2,10
boitirlait,boitillait,boire,"(0, 1, 1)",2,10
débowtonna,déboutonna,bouton,"(1, 1, 1)",3,10
débowchage,débouchage,bouche,"(1, 1, 1)",3,10
congtenant,contenant,tenir,"(1, 1, 1)",3,10
blwffeuses,bluffeuses,bluff,"(0, 1, 1)",2,10
blongdasse,blondasse,blond,"(0, 1, 1)",2,10
blanchâtle,blanchâtre,blanc,"(0, 1, 1)",2,10
bizalrerie,bizarrerie,bizarre,"(0, 1, 1)",2,10
bigremengt,bigrement,bigre,"(0, 1, 1)",2,10
bercengent,bercement,bercer,"(0, 1, 1)",2,10
berliqueux,belliqueux,bellique,"(0, 1, 1)",2,10
bedognnant,bedonnant,bedaine,"(0, 1, 1)",2,10
déclochage,décrochage,croche,"(1, 1, 1)",3,10
déconvenwe,déconvenue,convenir,"(1, 1, 1)",3,10
déconcelta,déconcerta,concert,"(1, 1, 1)",3,10
déclengcha,déclencha,clenche,"(1, 1, 1)",3,10
déchéagnce,déchéance,choir,"(1, 1, 1)",3,10
déchawssée,déchaussée,chausser,"(1, 1, 1)",3,10
déchalnent,décharnent,chair,"(1, 1, 1)",3,10
béatemegnt,béatement,béat,"(0, 1, 1)",2,10
bâtognnier,bâtonnier,bâton,"(0, 1, 1)",2,10
bastongnée,bastonnée,baston,"(0, 1, 1)",2,10
bassignant,bassinant,bassin,"(0, 1, 1)",2,10
baratimeur,baratineur,baratin,"(0, 1, 1)",2,10
banarement,banalement,banal,"(0, 1, 1)",2,10
barsamique,balsamique,balsam,"(0, 1, 1)",2,10
balkaniqye,balkanique,balkan,"(0, 1, 1)",2,10
balistiqwe,balistique,balle,"(0, 1, 1)",2,10
barayettes,balayettes,balai,"(0, 1, 1)",2,10
dégoûtangt,dégoûtant,goût,"(1, 1, 1)",3,10
déflichées,défrichées,frich,"(1, 1, 1)",3,10
déforngait,déformait,forme,"(1, 1, 1)",3,10
déflecteul,déflecteur,flect,"(1, 1, 1)",3,10
défairlent,défaillent,faille,"(1, 1, 1)",3,10
barançoire,balançoire,balance,"(0, 1, 1)",2,10
balagncier,balancier,balance,"(0, 1, 1)",2,10
babirlages,babillages,babiller,"(0, 1, 1)",2,10
avoltement,avortement,avorter,"(0, 1, 1)",2,10
avemturier,aventurier,aventure,"(0, 1, 1)",2,10
aumôgnerie,aumônerie,aumône,"(0, 1, 1)",2,10
aydacieuse,audacieuse,audace,"(0, 1, 1)",2,10
aucunenent,aucunement,aucun,"(0, 1, 1)",2,10
aybergiste,aubergiste,auberge,"(0, 1, 1)",2,10
attractiom,attraction,attirer,"(0, 1, 1)",2,10
dégnission,démission,mettre,"(1, 1, 1)",3,10
déménageyr,déménageur,ménage,"(1, 1, 1)",3,10
délivlance,délivrance,livrer,"(1, 1, 1)",3,10
dérégation,délégation,léguer,"(1, 1, 1)",3,10
déjeungers,déjeuners,jeûne,"(1, 1, 1)",3,10
déjeungait,déjeunait,jeûne,"(1, 1, 1)",3,10
attachangt,attachant,attacher,"(0, 1, 1)",2,10
atrocenent,atrocement,atroce,"(0, 1, 1)",2,10
astycieuse,astucieuse,astuce,"(0, 1, 1)",2,10
astlingent,astringent,astreindre,"(0, 1, 1)",2,10
assistangt,assistant,assister,"(0, 1, 1)",2,10
assidûnent,assidûment,assidu,"(0, 1, 1)",2,10
désamolcer,désamorcer,amorce,"(1, 1, 1)",3,10
délivaient,dérivaient,rive,"(1, 1, 1)",3,10
déplaisamt,déplaisant,plaire,"(1, 1, 1)",3,10
dépeiggnit,dépeignit,peigne,"(1, 1, 1)",3,10
dépangnage,dépannage,panne,"(1, 1, 1)",3,10
déodoramts,déodorants,odeur,"(1, 1, 1)",3,10
dématurent,dénaturent,nature,"(1, 1, 1)",3,10
asseltions,assertions,assert,"(0, 1, 1)",2,10
assengblée,assemblée,assembler,"(0, 1, 1)",2,10
assassimat,assassinat,assassin,"(0, 1, 1)",2,10
aspilation,aspiration,aspirer,"(0, 1, 1)",2,10
aspilateur,aspirateur,aspirer,"(0, 1, 1)",2,10
ascengdant,ascendant,ascender,"(0, 1, 1)",2,10
artisangat,artisanat,artisan,"(0, 1, 1)",2,10
artirlerie,artillerie,artill,"(0, 1, 1)",2,10
alrivistes,arrivistes,arriver,"(0, 1, 1)",2,10
dévissabre,dévissable,vis,"(1, 1, 1)",3,10
détlicoter,détricoter,tricot,"(1, 1, 1)",3,10
détomation,détonation,ton,"(1, 1, 1)",3,10
détengtion,détention,tenir,"(1, 1, 1)",3,10
dessaoylés,dessaoulés,saoul,"(1, 1, 1)",3,10
déshydlaté,déshydraté,hydro,"(1, 1, 1)",3,10
descerlées,descellées,sceau,"(1, 1, 1)",3,10
désargnait,désarmait,arme,"(1, 1, 1)",3,10
arngaqueur,arnaqueur,arnaque,"(0, 1, 1)",2,10
arlésiemne,arlésienne,arles,"(0, 1, 1)",2,10
alchiviste,archiviste,archives,"(0, 1, 1)",2,10
albitraire,arbitraire,arbitre,"(0, 1, 1)",2,10
aqwatiques,aquatiques,aqua,"(0, 1, 1)",2,10
appliqyant,appliquant,appliquer,"(0, 1, 1)",2,10
antiquaile,antiquaire,antique,"(0, 1, 1)",2,10
anthlacite,anthracite,anthrax,"(0, 1, 1)",2,10
annonceuls,annonceurs,annonce,"(0, 1, 1)",2,10
angimation,animation,animer,"(0, 1, 1)",2,10
aningalité,animalité,animal,"(0, 1, 1)",2,10
agnimalier,animalier,animal,"(0, 1, 1)",2,10
anggélique,angélique,ange,"(0, 1, 1)",2,10
écoeurangt,écoeurant,coeur,"(1, 1, 1)",3,10
éburlition,ébullition,bulle,"(1, 1, 1)",3,10
distolsion,distorsion,tordre,"(1, 1, 1)",3,10
diffagnées,diffamées,ffam,"(1, 1, 1)",3,10
dévolaient,dévoraient,vore,"(1, 1, 1)",3,10
analusants,analysants,analyse,"(0, 1, 1)",2,10
angusement,amusement,amuser,"(0, 1, 1)",2,10
angplitude,amplitude,ample,"(0, 1, 1)",2,10
agnplement,amplement,ample,"(0, 1, 1)",2,10
amèremegnt,amèrement,amer,"(0, 1, 1)",2,10
altelnatif,alternatif,alterne/er,"(0, 1, 1)",2,10
altelnance,alternance,alterne/er,"(0, 1, 1)",2,10
arlergique,allergique,allergie,"(0, 1, 1)",2,10
arlégresse,allégresse,allègre,"(0, 1, 1)",2,10
aliémation,aliénation,aliéner,"(0, 1, 1)",2,10
aliéngante,aliénante,aliéner,"(0, 1, 1)",2,10
arexandrin,alexandrin,alexandre,"(0, 1, 1)",2,10
engbrasait,embrasait,braise,"(1, 1, 1)",3,10
enbouchure,embouchure,bouche,"(1, 1, 1)",3,10
egnboîtais,emboîtais,boîte,"(1, 1, 1)",3,10
engbaumait,embaumait,baume,"(1, 1, 1)",3,10
egnballait,emballait,balle,"(1, 1, 1)",3,10
égaierognt,égaieront,gai,"(1, 1, 1)",3,10
écourement,écoulement,couler,"(1, 1, 1)",3,10
arcoolisme,alcoolisme,alcool,"(0, 1, 1)",2,10
arcoolique,alcoolique,alcool,"(0, 1, 1)",2,10
aiguirlage,aiguillage,aiguille,"(0, 1, 1)",2,10
aigrerette,aigrelette,aigre,"(0, 1, 1)",2,10
agognisant,agonisant,agonie,"(0, 1, 1)",2,10
agongisait,agonisait,agonie,"(0, 1, 1)",2,10
agacemegnt,agacement,agacer,"(0, 1, 1)",2,10
affrigeant,affligeant,affliger,"(0, 1, 1)",2,10
affriction,affliction,affliger,"(0, 1, 1)",2,10
affilmatif,affirmatif,affirmer,"(0, 1, 1)",2,10
emplâtlais,emplâtrais,plâtre,"(1, 1, 1)",3,10
empielrait,empierrait,pierre,"(1, 1, 1)",3,10
empairleur,empailleur,paille,"(1, 1, 1)",3,10
emmerdagnt,emmerdant,merde,"(1, 1, 1)",3,10
affabirité,affabilité,affable,"(0, 1, 1)",2,10
advelsaire,adversaire,adverse,"(0, 1, 1)",2,10
adoratiogn,adoration,adorer,"(0, 1, 1)",2,10
adolateurs,adorateurs,adorer,"(0, 1, 1)",2,10
admissiong,admission,admettre,"(0, 1, 1)",2,10
admilation,admiration,admirer,"(0, 1, 1)",2,10
admiratewr,admirateur,admirer,"(0, 1, 1)",2,10
actyalités,actualités,actuel,"(0, 1, 1)",2,10
engfourcha,enfourcha,fourche,"(1, 1, 1)",3,10
émervement,énervement,nerf,"(1, 1, 1)",3,10
endognmagé,endommagé,dommage,"(1, 1, 1)",3,10
emdimanché,endimanché,dimanche,"(1, 1, 1)",3,10
aclobaties,acrobaties,acrobate,"(0, 1, 1)",2,10
achèvememt,achèvement,achever,"(0, 1, 1)",2,10
acétylègne,acétylène,acétyl,"(0, 1, 1)",2,10
accusatiom,accusation,accuser,"(0, 1, 1)",2,10
accidemtés,accidentés,accident,"(0, 1, 1)",2,10
accidenter,accidentel,accident,"(0, 1, 1)",2,10
accessibre,accessible,accès,"(0, 1, 1)",2,10
acceptabre,acceptable,accepter,"(0, 1, 1)",2,10
absorution,absolution,absolu,"(0, 1, 1)",2,10
ablitaient,abritaient,abri,"(0, 1, 1)",2,10
aboiengent,aboiement,aboi,"(0, 1, 1)",2,10
zozotenent,zozotement,zozoter,"(0, 1, 1)",2,10
zézaiememt,zézaiement,zézayer,"(0, 1, 1)",2,10
vorubilité,volubilité,volubile,"(0, 1, 1)",2,10
enterrânes,enterrâmes,terre,"(1, 1, 1)",3,10
egnsemença,ensemença,semence,"(1, 1, 1)",3,10
engneigées,enneigées,neige,"(1, 1, 1)",3,10
engweulade,engueulade,gueul,"(1, 1, 1)",3,10
egngouffra,engouffra,gouffre,"(1, 1, 1)",3,10
vorleyeurs,volleyeurs,volley,"(0, 1, 1)",2,10
voisingage,voisinage,voisin,"(0, 1, 1)",2,10
virtwalité,virtualité,virtuel,"(0, 1, 1)",2,10
vinggtaine,vingtaine,vingt,"(0, 1, 1)",2,10
vigoyreuse,vigoureuse,vigueur,"(0, 1, 1)",2,10
viggnerons,vignerons,vigne,"(0, 1, 1)",2,10
vibrationg,vibration,vibrer,"(0, 1, 1)",2,10
vertébrare,vertébrale,vertèbre,"(0, 1, 1)",2,10
versemengt,versement,verse,"(0, 1, 1)",2,10
vénélienne,vénérienne,vénér,"(0, 1, 1)",2,10
vandarisme,vandalisme,vandal,"(0, 1, 1)",2,10
euphénisme,euphémisme,phém,"(1, 1, 1)",3,10
enveninent,enveniment,venin,"(1, 1, 1)",3,10
éngumérait,énumérait,numéro,"(1, 1, 1)",3,10
emtrecoupé,entrecoupé,couper,"(1, 1, 1)",3,10
emtêtement,entêtement,tête,"(1, 1, 1)",3,10
vaisseliel,vaisselier,vaissel,"(0, 1, 1)",2,10
vagwelette,vaguelette,vague,"(0, 1, 1)",2,10
vacillamte,vacillante,vaciller,"(0, 1, 1)",2,10
vacatiogns,vacations,vac,"(0, 1, 1)",2,10
usulpation,usurpation,usurper,"(0, 1, 1)",2,10
ulbanistes,urbanistes,urbain,"(0, 1, 1)",2,10
tuyautelie,tuyauterie,tuyau,"(0, 1, 1)",2,10
tutoiememt,tutoiement,tutoyer,"(0, 1, 1)",2,10
twrbulence,turbulence,turbulent,"(0, 1, 1)",2,10
trouvairle,trouvaille,trouver,"(0, 1, 1)",2,10
troyblante,troublante,trouble,"(0, 1, 1)",2,10
trongpette,trompette,tromper,"(0, 1, 1)",2,10
impracable,implacable,plaque,"(1, 1, 1)",3,10
inpatience,impatience,patient,"(1, 1, 1)",3,10
immigramts,immigrants,migrer,"(1, 1, 1)",3,10
extlaction,extraction,traire,"(1, 1, 1)",3,10
expyrgeait,expurgeait,purge,"(1, 1, 1)",3,10
expositiom,exposition,poser,"(1, 1, 1)",3,10
trionphale,triomphale,triomphe,"(0, 1, 1)",2,10
tlépidante,trépidante,trépider,"(0, 1, 1)",2,10
trenblante,tremblante,trembler,"(0, 1, 1)",2,10
tlansition,transition,transir,"(0, 1, 1)",2,10
tlanchante,tranchante,tranche,"(0, 1, 1)",2,10
tlaîtresse,traîtresse,traître,"(0, 1, 1)",2,10
tlaitement,traitement,traiter,"(0, 1, 1)",2,10
tladucteur,traducteur,traduire,"(0, 1, 1)",2,10
imaptitude,inaptitude,apte,"(1, 1, 1)",3,10
impuissamt,impuissant,pouvoir,"(1, 1, 1)",3,10
ignprudent,imprudent,prud,"(1, 1, 1)",3,10
imprudemce,imprudence,prud,"(1, 1, 1)",3,10
ignpromptu,impromptu,prompt,"(1, 1, 1)",3,10
imprenabre,imprenable,prendre,"(1, 1, 1)",3,10
toyrniquet,tourniquet,tour,"(0, 1, 1)",2,10
tourgnante,tournante,tour,"(0, 1, 1)",2,10
touchagnte,touchante,toucher,"(0, 1, 1)",2,10
toltillard,tortillard,tortiller,"(0, 1, 1)",2,10
titubangte,titubante,tituber,"(0, 1, 1)",2,10
tisognnier,tisonnier,tison,"(0, 1, 1)",2,10
thérapewte,thérapeute,thérapie,"(0, 1, 1)",2,10
théoriqyes,théoriques,théorie,"(0, 1, 1)",2,10
