Word,Structure,Prefix_Frequency,Root_Frequency,Suffix_Frequency,Word_Length
uni(régir)il,prs,6.45,7.12,12.29,10
in(tribu)et1,prs,1478.96,11.58,1.48,10
ab(brut)etée,prs,1.44,67.24,0.1,10
mé(roi)aison,prs,36.91,230.27,1.05,10
ab(flâner)ïa,prs,1.44,0.73,2.03,10
dys(aberr)um,prs,0.86,1.74,10.79,10
(local)êtres,rs,,37.93,0.23,10
sus(purin)ir,prs,20.1599999999999,0.38,168.27,10
dia(zombie)m,prs,19.02,5.04,1.33,10
é(club)icide,prs,320.17,67.51,12.37,10
su(pouce)ème,prs,0.0,16.22,1.54,10
per(aboi)ell,prs,1.01,4.14,5.21,10
(bistouri)um,rs,,0.79,10.79,10
bis(blé)atur,prs,0.03,19.98,0.06,10
ab(mise)éria,prs,1.44,102.22,4.08,10
mono(mur)ève,prs,6.88,93.21,0.71,10
as(sosie)ate,prs,248.66,1.54,4.15,10
mé(rancir)is,prs,36.91,0.03,19.93,10
super(pénis),pr,1.7,8.11,,10
eu(nid)otins,prs,1.11,12.26,0.15,10
pré(gal)etée,prs,209.31,1.97,0.1,10
ad(tiède)et1,prs,28.56,4.13,1.48,10
sous(yin)ait,prs,98.6,2.17,0.0,10
mi(prob)sses,prs,38.47,1.55,2.23,10
pré(vol)sant,prs,209.31,477.53,0.62,10
pré(aube)éon,prs,209.31,30.41,3.28,10
sus(buer)ère,prs,20.1599999999999,0.52,86.54,10
tres(taré)ïa,prs,0.0,7.04,2.03,10
ana(plaise)o,prs,1.48,6.49,64.91,10
com(verse)ou,prs,28.22,412.229999999999,18.39,10
épi(colon)oi,prs,1.27,9.17,5.84,10
ad(fléau)aul,prs,28.56,5.1,1.35,10
dé(garer)ule,prs,1752.69,17.54,6.53,10
in(avenue)ex,prs,1478.96,14.29,0.42,10
in(merle)ell,prs,1478.96,2.25,5.21,10
anté(way)elé,prs,8.42,0.17,1.14,10
sous(orge)ol,prs,98.6,2.74,39.3799999999999,10
con(mini)mat,prs,190.18,6.79,1.37,10
sub(évêque)s,prs,3.90999999999999,6.24,2.31,10
co(inclure)o,prs,73.72,6.38,64.91,10
sur(myope)il,prs,248.22,2.19,12.29,10
eu(asie)aux1,prs,1.11,4.33,5.45,10
sub(rude)nce,prs,3.90999999999999,9.77,1491.29,10
par(mède)ève,prs,44.24,0.77,0.71,10
tri(flegme)},prs,12.7399999999999,0.22,0.21,10
ad(corée)ing,prs,28.56,4.64,68.61,10
pro(océan)oi,prs,37.76,25.19,5.84,10
ad(écouter)o,prs,28.56,494.119999999999,64.91,10
pro(comme)an,prs,37.76,2903.72,29.2899999999999,10
ab(épargn)al,prs,1.44,26.4999999999999,1125.04,10
anté(tim)ore,prs,8.42,3.58,5.18999999999999,10
mi(poivre)ot,prs,38.47,5.0,58.0999999999999,10
com(bâche)at,prs,28.22,2.41,166.91,10
sur(flex)ème,prs,248.22,2.23,1.54,10
as(bac)iller,prs,248.66,9.98999999999999,3.80999999999999,10
mé(rater)ier,prs,36.91,92.3999999999999,847.1,10
au(créd)acle,prs,87.29,3.17,0.7,10
syn(pli)ogne,prs,28.31,14.7999999999999,12.91,10
tri(mess)age,prs,12.7399999999999,1.74,707.48,10
ab(alarme)il,prs,1.44,21.41,12.29,10
é(comité)oir,prs,320.17,18.72,113.06,10
sus(sept)mat,prs,20.1599999999999,73.17,1.37,10
épi(via)isme,prs,1.27,6.82,100.85,10
tres(pâte)an,prs,0.0,25.43,29.2899999999999,10
a(stéro)asse,prs,2142.22,1.88,39.9,10
as(oeuf)lège,prs,248.66,39.41,2.35,10
au(tofu)aise,prs,87.29,1.56,9.25,10
sé(thèse)aud,prs,1.22,20.2999999999999,106.029999999999,10
é(expect)oul,prs,320.17,0.06,0.12,10
dys(théon)ol,prs,0.86,0.78,39.3799999999999,10
arch(val)ule,prs,4.60999999999999,16.0499999999999,6.53,10
eu(fiesta)ex,prs,1.11,2.07,0.42,10
a(gruyère)ie,prs,2142.22,1.02,435.78,10
é(acajou)uor,prs,320.17,0.69,1.04,10
para(brun)on,prs,17.47,20.7999999999999,331.19,10
en(ouvre)ané,prs,2094.69,1.14,6.66,10
a(mites)ités,prs,2142.22,0.82,83.33,10
ver(blocs)ir,prs,0.98,3.03,168.27,10
dia(abus)ule,prs,19.02,22.22,6.53,10
pro(lier)ude,prs,37.76,113.24,70.7599999999999,10
com(foc)âtre,prs,28.22,0.29,1.49,10
sus(balise)m,prs,20.1599999999999,3.18,1.33,10
sus(cube)ace,prs,20.1599999999999,3.19,28.65,10
eu(oeso)isme,prs,1.11,0.48,100.85,10
pén(orée)ice,prs,2.1,0.67,312.58,10
mi(juillet)é,prs,38.47,11.96,846.24,10
sub(ouïr)ité,prs,3.90999999999999,6.6,1491.88,10
ex(feign)ûre,prs,79.38,2.42,7.59,10
bi(delta)ène,prs,13.32,6.5,1.21,10
ob(doute)aul,prs,0.93,200.49,1.35,10
sé(cycle)uor,prs,1.22,20.04,1.04,10
sus(muse)oie,prs,20.1599999999999,1.82,0.04,10
vi(génie)ard,prs,0.41,197.2,113.07,10
re(aigle)ite,prs,6595.02,6.9,30.57,10
ab(patte)eur,prs,1.44,34.61,2127.06,10
sus(manoir)},prs,20.1599999999999,5.87,0.21,10
bis(tulle)ol,prs,0.03,0.29,39.3799999999999,10
dé(râble)ide,prs,1752.69,0.02,29.06,10
vi(nuage)ier,prs,0.41,30.28,847.1,10
sé(tribu)ore,prs,1.22,11.58,5.18999999999999,10
épi(haie)ate,prs,1.27,3.36,4.15,10
eu(moine)ère,prs,1.11,22.34,86.54,10
juxta(tape)i,prs,0.03,68.58,9.2,10
con(sexa)ail,prs,190.18,0.17,29.13,10
ab(paysan)et,prs,1.44,11.64,229.51,10
in(comité)oi,prs,1478.96,18.72,5.84,10
sé(look)sses,prs,1.22,0.07,2.23,10
ob(tanner)um,prs,0.93,1.44,10.79,10
pan(drap)ené,prs,3.88999999999999,19.79,0.77,10
anti(fur)ané,prs,9.51,36.0599999999999,6.66,10
ex(tzigane)é,prs,79.38,1.17,846.24,10
(graille)ème,rs,,0.13,1.54,10
en(lord)iatr,prs,2094.69,1.26,11.27,10
apo(pain)one,prs,0.17,67.58,1.39,10
re(prude)mat,prs,6595.02,0.81,1.37,10
vi(date)iatr,prs,0.41,40.93,11.27,10
ambi(fesse)s,prs,0.34,40.75,2.31,10
re(philo)ion,prs,6595.02,22.94,3498.54,10
(congél)acle,rs,,0.31,0.7,10
ana(vil)erie,prs,1.48,28.86,267.479999999999,10
ab(solit)ain,prs,1.44,22.29,805.679999999999,10
sub(quatre)i,prs,3.90999999999999,167.99,9.2,10
a(grève)oble,prs,2142.22,17.24,1.53,10
ob(tumeur)at,prs,0.93,7.97,166.91,10
anti(rend)ou,prs,9.51,84.25,18.39,10
sus(file)ois,prs,20.1599999999999,58.71,80.02,10
as(an)el[VB],prs,248.66,1293.42,0.0,10
eu(stase)èse,prs,1.11,0.08,0.15,10
re(firme)eux,prs,6595.02,4.07,1027.7,10
pro(foc)cule,prs,37.76,0.29,5.41,10
dé(éveil)ain,prs,1752.69,216.709999999999,805.679999999999,10
vi(on)erelle,prs,0.41,8589.96,7.8,10
sus(frat)ûre,prs,20.1599999999999,1.52,7.59,10
pan(élite)ex,prs,3.88999999999999,7.68,0.42,10
arch(te)etée,prs,4.60999999999999,4006.1,0.1,10
eu(espace)il,prs,1.11,58.81,12.29,10
su(trace)uch,prs,0.0,78.09,0.87,10
bis(game)ing,prs,0.03,0.37,68.61,10
é(accroc)oir,prs,320.17,1.67,113.06,10
ad(recel)ide,prs,28.56,1.11,29.06,10
apo(stade)is,prs,0.17,15.14,19.93,10
co(médic)iau,prs,73.72,73.32,0.95,10
su(grotte)re,prs,0.0,12.24,17.02,10
vi(truie)ine,prs,0.41,3.16,56.3199999999999,10
é(soupir)iau,prs,320.17,17.5,0.95,10
pan(garde)ïa,prs,3.88999999999999,487.1,2.03,10
re(tuyau)ing,prs,6595.02,27.87,68.61,10
dys(méno)ais,prs,0.86,0.83,98.63,10
é(voyage)ené,prs,320.17,175.909999999999,0.77,10
au(dodu)aine,prs,87.29,0.47,72.1799999999999,10
ana(bosse)if,prs,1.48,36.12,409.409999999999,10
sé(ivoire)ar,prs,1.22,2.24,1.54,10
(pagne)illon,rs,,0.37,0.62,10
ana(tout)dre,prs,1.48,7472.21999999999,50.12,10
bis(lever)ex,prs,0.03,432.67,0.42,10
pro(bain)oit,prs,37.76,111.92,0.05,10
épi(sonde)ïa,prs,1.27,13.58,2.03,10
ex(cosmo)ané,prs,79.38,2.58,6.66,10
ad(nata)isse,prs,28.56,3.59,0.95,10
uni(outil)ie,prs,6.45,14.44,435.78,10
sus(gyn)éria,prs,20.1599999999999,0.23,4.08,10
sau(gris)aul,prs,0.04,24.68,1.35,10
ex(neuro)èle,prs,79.38,4.22,3.87,10
mono(égarer),pr,6.88,13.8999999999999,,10
a(thorax)ené,prs,2142.22,5.51,0.77,10
co(gyn)icide,prs,73.72,0.23,12.37,10
a(lièvre)ure,prs,2142.22,4.3,595.65,10
é(goal)aison,prs,320.17,1.32,1.05,10
re(banal)age,prs,6595.02,10.05,707.48,10
sau(divin)ot,prs,0.04,30.22,58.0999999999999,10
su(muai)esse,prs,0.0,0.0,279.86,10
(flingue)ine,rs,,53.8899999999999,56.3199999999999,10
ab(point)ide,prs,1.44,39.72,29.06,10
pro(blocs)el,prs,37.76,3.03,1103.39999999999,10
ver(non)abre,prs,0.98,4043.8,0.5,10
épi(cuba)bil,prs,1.27,5.89,0.02,10
infra(cuir)o,prs,2.06,0.14,64.91,10
eu(mise)ende,prs,1.11,102.22,0.03,10
per(feel)ois,prs,1.01,1.3,80.02,10
ad(raie)euse,prs,28.56,2.54,20.61,10
dé(clan)éria,prs,1752.69,8.83,4.08,10
a(piété)aire,prs,2142.22,1.48,853.76,10
dia(daube)é2,prs,19.02,0.98,2.42,10
(profane)ade,rs,,4.23,65.47,10
dys(douze)ar,prs,0.86,35.3899999999999,1.54,10
bi(balle)ule,prs,13.32,185.73,6.53,10
sur(aigu)ise,prs,248.22,5.49999999999999,75.3999999999999,10
sé(quant)ain,prs,1.22,7.94,805.679999999999,10
ambi(outre)},prs,0.34,9.51,0.21,10
a(tumulus)al,prs,2142.22,0.22,1125.04,10
uni(dette)ar,prs,6.45,27.5,1.54,10
in(brique)re,prs,1478.96,25.05,17.02,10
apo(toc)inet,prs,0.17,8.45999999999999,1.02,10
sur(tamis)ie,prs,248.22,1.39,435.78,10
ab(peu)aient,prs,1.44,1145.75,0.48,10
vi(nègre)aye,prs,0.41,0.44,3.66,10
mi(mutin)eau,prs,38.47,4.24,436.9,10
eu(saule)éon,prs,1.11,1.9,3.28,10
a(beige)oire,prs,2142.22,1.3,114.259999999999,10
au(tarin)oïd,prs,87.29,0.1,0.08,10
apo(cuve)dre,prs,0.17,4.84,50.12,10
(file)ul[VB],rs,,58.71,2.08,10
anté(mini)el,prs,8.42,6.79,1103.39999999999,10
ad(miaou)ude,prs,28.56,0.45,70.7599999999999,10
bi(frict)arc,prs,13.32,1.14,0.0,10
sus(géo)este,prs,20.1599999999999,11.27,6.47,10
pén(quant)ot,prs,2.1,7.94,58.0999999999999,10
a(gourds)ait,prs,2142.22,0.0,0.0,10
é(groin)ende,prs,320.17,0.32,0.03,10
sé(mèche)ané,prs,1.22,9.87,6.66,10
dys(rancard),pr,0.86,2.6,,10
pré(gamb)eul,prs,209.31,0.31,2.42,10
ad(myope)ère,prs,28.56,2.19,86.54,10
dys(bas)iche,prs,0.86,16.34,2.17999999999999,10
ex(mimét)ade,prs,79.38,0.17,65.47,10
as(fièvre)ol,prs,248.66,26.32,39.3799999999999,10
é(lob)énaire,prs,320.17,3.69,4.3,10
par(lame)ise,prs,44.24,14.22,75.3999999999999,10
dé(nectar)al,prs,1752.69,2.28,1125.04,10
sé(accro)ule,prs,1.22,7.88,6.53,10
hémi(lui)ars,prs,1.0,2314.15,1.08,10
ver(carré)an,prs,0.98,19.38,29.2899999999999,10
ab(pacte)oul,prs,1.44,8.12,0.12,10
para(nier)oy,prs,17.47,27.98,0.79,10
en(second)re,prs,2094.69,198.37,17.02,10
apo(tox)able,prs,0.17,9.86,1042.69,10
mé(moul)acle,prs,36.91,0.16,0.7,10
dys(antér)ie,prs,0.86,4.18,435.78,10
é(vendre)iér,prs,320.17,232.95,0.01,10
mé(opin)esse,prs,36.91,34.41,279.86,10
bi(utile)ien,prs,13.32,322.82,291.01,10
vi(orée)illé,prs,0.41,0.67,0.19,10
in(bridge)an,prs,1478.96,4.65999999999999,29.2899999999999,10
dys(assez)ce,prs,0.86,407.75,0.38,10
tri(aile)èse,prs,12.7399999999999,45.78,0.15,10
anti(sur)ine,prs,9.51,2721.72,56.3199999999999,10
pén(thon)ing,prs,2.1,5.66,68.61,10
dys(luge)ars,prs,0.86,1.22,1.08,10
tres(ferme)s,prs,0.0,207.77,2.31,10
entre(pan)if,prs,18.95,14.85,409.409999999999,10
ex(pales)one,prs,79.38,0.37,1.39,10
in(poème)ène,prs,1478.96,27.03,1.21,10
sau(tome)ais,prs,0.04,0.88,98.63,10
mi(apte)enée,prs,38.47,7.26,0.03,10
su(raie)[VB],prs,0.0,2.54,25208.9699999999,10
épi(geôle)al,prs,1.27,1.68,1125.04,10
é(stylo)oche,prs,320.17,17.73,3.16,10
par(cast)age,prs,44.24,2.99,707.48,10
co(nain)ieus,prs,73.72,14.93,0.2,10
as(encens)ir,prs,248.66,2.52,168.27,10
vi(cash)atur,prs,0.41,8.23,0.06,10
re(divin)ais,prs,6595.02,30.22,98.63,10
sous(cabri)m,prs,98.6,0.4,1.33,10
ex(bon)arade,prs,79.38,3071.74,2.58,10
é(geisha)ois,prs,320.17,2.23,80.02,10
ab(sélect)et,prs,1.44,6.92,229.51,10
pré(cime)dre,prs,209.31,1.78,50.12,10
sau(éclat)at,prs,0.04,57.8799999999999,166.91,10
en(sucre)oul,prs,2094.69,40.15,0.12,10
soubre(on)oi,prs,0.53,8589.96,5.84,10
re(vrai)urne,prs,6595.02,1104.72,6.09,10
au(baller)ex,prs,87.29,0.77,0.42,10
ad(avoir)ure,prs,28.56,20221.85,595.65,10
mé(baby)etés,prs,36.91,13.19,7.22,10
mi(oxy)cules,prs,38.47,14.22,2.47,10
au(jade)aux1,prs,87.29,0.66,5.45,10
as(eaux)ette,prs,248.66,15.14,295.429999999999,10
dia(démie)ce,prs,19.02,11.8,0.38,10
sub(larve)on,prs,3.90999999999999,3.53,331.19,10
épi(frêne)on,prs,1.27,1.71,331.19,10
apo(simi)iau,prs,0.17,0.02,0.95,10
sub(râpe)oir,prs,3.90999999999999,2.51,113.06,10
ex(squat)aye,prs,79.38,1.79,3.66,10
bi(bavard)is,prs,13.32,23.67,19.93,10
apo(tamoul)i,prs,0.17,0.0,9.2,10
mi(troup)ine,prs,38.47,11.57,56.3199999999999,10
é(fonçer)ais,prs,320.17,2.28,98.63,10
sur(sol)eron,prs,248.22,58.5299999999999,9.63,10
pan(troc)eau,prs,3.88999999999999,1.64,436.9,10
anté(feu)aul,prs,8.42,237.8,1.35,10
péri(te)vore,prs,6.71,4006.1,0.46,10
vi(mode)ario,prs,0.41,33.64,21.85,10
vi(posas)ole,prs,0.41,0.0,10.76,10
mi(fan)­[VB],prs,38.47,26.5999999999999,0.09,10
ex(moignon)é,prs,79.38,0.56,846.24,10
en(lilas)ène,prs,2094.69,2.44,1.21,10
dé(flaque)oi,prs,1752.69,3.52,5.84,10
su(obéir)ide,prs,0.0,53.45,29.06,10
apo(moule)on,prs,0.17,8.18,331.19,10
re(tombe)uor,prs,6595.02,140.53,1.04,10
péri(smic)é2,prs,6.71,0.03,2.42,10
sé(tarte)ise,prs,1.22,14.32,75.3999999999999,10
mé(sillon)on,prs,36.91,2.23999999999999,331.19,10
bis(gars)ien,prs,0.03,542.719999999999,291.01,10
apo(coupl)ex,prs,0.17,1.54999999999999,0.42,10
vi(pâtre)ais,prs,0.41,0.11,98.63,10
(chaque)oire,rs,,246.29,114.259999999999,10
a(houx)adère,prs,2142.22,0.07,1.53,10
en(rênes)ell,prs,2094.69,2.21,5.21,10
pour(fan)age,prs,94.1399999999999,26.5999999999999,707.48,10
bis(candi)il,prs,0.03,0.24,12.29,10
ob(part)ésim,prs,0.93,6.58,0.03,10
é(typhus)éon,prs,320.17,1.74,3.28,10
uni(loin)ait,prs,6.45,304.3,0.0,10
sub(bon)otte,prs,3.90999999999999,3071.74,3.13,10
épi(cote)eut,prs,1.27,23.69,6.61,10
ex(forçait)u,prs,79.38,0.7,21.57,10
bi(rotin)ien,prs,13.32,0.13,291.01,10
ad(herse)oul,prs,28.56,0.26,0.12,10
dys(calice)u,prs,0.86,1.2,21.57,10
épi(soir)oit,prs,1.27,839.26,0.05,10
ab(obtenu)ïa,prs,1.44,20.36,2.03,10
eu(fract)ell,prs,1.11,21.89,5.21,10
su(boue)être,prs,0.0,16.83,0.47,10
sub(gitan)el,prs,3.90999999999999,8.69,1103.39999999999,10
as(salade)el,prs,248.66,22.48,1103.39999999999,10
pro(homme)at,prs,37.76,1146.27,166.91,10
(citron)inet,rs,,12.79,1.02,10
bis(cyan)ice,prs,0.03,2.23,312.58,10
é(suivre)oul,prs,320.17,677.169999999999,0.12,10
sé(yoga)ieus,prs,1.22,3.17,0.2,10
as(épine)ait,prs,248.66,6.82,0.0,10
re(dôme)acre,prs,6595.02,1.93,0.85,10
eu(potence)s,prs,1.11,3.04,2.31,10
per(arme)ais,prs,1.01,394.989999999999,98.63,10
re(comte)ure,prs,6595.02,38.74,595.65,10
ob(gain)iard,prs,0.93,11.0,20.93,10
mé(jeton)ène,prs,36.91,2.88,1.21,10
ad(somes)ace,prs,28.56,1.2,28.65,10
pré(dîner)on,prs,209.31,163.59,331.19,10
dia(poli)one,prs,19.02,1.15,1.39,10
par(label)er,prs,44.24,1.3,316.04,10
bis(mise)ime,prs,0.03,102.22,9.5,10
eu(chêne)èse,prs,1.11,5.18,0.15,10
ad(angine)oi,prs,28.56,1.2,5.84,10
mé(loco)sant,prs,36.91,4.04,0.62,10
con(théo)ars,prs,190.18,2.07,1.08,10
ex(muet)ésim,prs,79.38,18.5499999999999,0.03,10
ex(vérole)et,prs,79.38,0.81,229.51,10
(basque)erie,rs,,12.85,267.479999999999,10
sous(larme)m,prs,98.6,46.12,1.33,10
sub(pén)atur,prs,3.90999999999999,4.58,0.06,10
ad(méticul)m,prs,28.56,2.68,1.33,10
uni(empir)ce,prs,6.45,0.0,0.38,10
(chicots)ise,rs,,0.06,75.3999999999999,10
as(figer)iau,prs,248.66,5.08,0.95,10
as(sabre)iau,prs,248.66,7.03,0.95,10
(canton)illé,rs,,2.21,0.19,10
pour(gamb)en,prs,94.1399999999999,0.31,22.18,10
juxta(rog)ce,prs,0.03,0.31,0.38,10
pré(popul)ce,prs,209.31,38.6,0.38,10
in(lundi)èle,prs,1478.96,36.01,3.87,10
sau(digne)il,prs,0.04,56.8799999999999,12.29,10
dé(mort)eure,prs,1752.69,1085.0,0.35,10
com(dual)ier,prs,28.22,0.33,847.1,10
é(crabe)aise,prs,320.17,8.14,9.25,10
eu(talc)aume,prs,1.11,1.4,27.78,10
au(grass)ème,prs,87.29,0.06,1.54,10
com(prêt)ité,prs,28.22,283.25,1491.88,10
bis(bagouts),pr,0.03,0.0,,10
pré(lirs)ars,prs,209.31,48.92,1.08,10
pén(dorer)if,prs,2.1,10.34,409.409999999999,10
dia(midi)et1,prs,19.02,35.15,1.48,10
mi(asie)cule,prs,38.47,4.33,5.41,10
mono(gon)ing,prs,6.88,0.21,68.61,10
ab(oléo)otte,prs,1.44,0.0,3.13,10
pré(long)eau,prs,209.31,547.88,436.9,10
eu(adage)ime,prs,1.11,0.61,9.5,10
vi(sciem)arc,prs,0.41,0.48,0.0,10
tri(nuit)et1,prs,12.7399999999999,630.3,1.48,10
mono(set)ail,prs,6.88,3.05,29.13,10
bis(dodu)nce,prs,0.03,0.47,1491.29,10
ad(bunker)as,prs,28.56,4.51,0.05,10
pour(phém)in,prs,94.1399999999999,1.11,109.48,10
a(moche)iste,prs,2142.22,31.16,322.749999999999,10
(velours)aud,rs,,4.81999999999999,106.029999999999,10
com(morve)an,prs,28.22,8.08,29.2899999999999,10
rétro(sel)ie,prs,1.79999999999999,31.2999999999999,435.78,10
hémi(dona)é2,prs,1.0,0.5,2.42,10
(besogne)ite,rs,,2.94,30.57,10
é(défaut)ole,prs,320.17,18.36,10.76,10
sé(plein)sse,prs,1.22,104.719999999999,37.89,10
bi(canin)ars,prs,13.32,0.64,1.08,10
as(panne)iér,prs,248.66,28.83,0.01,10
tri(mugir)oy,prs,12.7399999999999,0.08,0.79,10
a(bidet)aire,prs,2142.22,0.69,853.76,10
en(prose)et1,prs,2094.69,0.81,1.48,10
post(gaz)ite,prs,0.81,37.79,30.57,10
as(micro)èle,prs,248.66,19.68,3.87,10
pén(semer)ex,prs,2.1,17.95,0.42,10
ana(paléo)if,prs,1.48,0.14,409.409999999999,10
en(vingt)oie,prs,2094.69,34.1999999999999,0.04,10
su(lact)eure,prs,0.0,0.75,0.35,10
re(druide)is,prs,6595.02,1.17,19.93,10
ana(vore)ine,prs,1.48,19.97,56.3199999999999,10
su(archéo)ot,prs,0.0,3.53,58.0999999999999,10
ab(rend)elle,prs,1.44,84.25,16.5,10
é(lancin)ime,prs,320.17,0.58,9.5,10
per(jauge)oy,prs,1.01,0.29,0.79,10
mi(calme)end,prs,38.47,353.3,14.51,10
(adroit)atur,rs,,10.5799999999999,0.06,10
ob(mijoter)é,prs,0.93,5.65,846.24,10
su(conseil)é,prs,0.0,140.17,846.24,10
eu(carême)en,prs,1.11,0.25,22.18,10
é(souple)ève,prs,320.17,5.51,0.71,10
per(magnum)m,prs,1.01,3.62,1.33,10
é(penit)erie,prs,320.17,2.04,267.479999999999,10
com(pseudo)},prs,28.22,1.46,0.21,10
bi(pont)able,prs,13.32,59.3,1042.69,10
mi(trône)oul,prs,38.47,14.29,0.12,10
dé(épi)ifère,prs,1752.69,12.55,6.34,10
é(steak)émie,prs,320.17,10.76,0.23,10
pan(zizi)ané,prs,3.88999999999999,2.69,6.66,10
hyper(con)is,prs,1.93,120.03,19.93,10
uni(pépier)o,prs,6.45,1.16,64.91,10
ver(juge)ars,prs,0.98,149.38,1.08,10
sus(lin)ûres,prs,20.1599999999999,2.35,3.82,10
épi(môme)ail,prs,1.27,28.1599999999999,29.13,10
é(dessin)iér,prs,320.17,58.37,0.01,10
dia(benz)uch,prs,19.02,0.12,0.87,10
par(ferry)ir,prs,44.24,1.98,168.27,10
a(couvent)é2,prs,2142.22,17.15,2.42,10
re(faute)aul,prs,6595.02,1489.26,1.35,10
épi(étude)il,prs,1.27,160.23,12.29,10
vi(brandy)ou,prs,0.41,3.1,18.39,10
é(gag)erelle,prs,320.17,2.41,7.8,10
pén(vingt)ot,prs,2.1,34.1999999999999,58.0999999999999,10
a(coure)elle,prs,2142.22,0.73,16.5,10
bis(colo)et1,prs,0.03,1.1,1.48,10
en(smic)iard,prs,2094.69,0.03,20.93,10
mé(galon)ple,prs,36.91,3.17,7.91,10
a(suffire)as,prs,2142.22,267.42,0.05,10
as(pente)one,prs,248.66,5.06,1.39,10
sé(foir)otte,prs,1.22,31.2099999999999,3.13,10
(gam)iqu[VB],rs,,0.59,1.04999999999999,10
épi(relai)ou,prs,1.27,8.32,18.39,10
pré(grade)re,prs,209.31,10.81,17.02,10
ex(gibet)ote,prs,79.38,1.09,15.2499999999999,10
a(chien)oble,prs,2142.22,224.22,1.53,10
sub(nez)sses,prs,3.90999999999999,76.67,2.23,10
sus(ravin)é2,prs,20.1599999999999,4.98999999999999,2.42,10
ob(ébriété)é,prs,0.93,0.73,846.24,10
sé(mule)ande,prs,1.22,13.3,9.62999999999999,10
bi(leurre)et,prs,13.32,3.07,229.51,10
mi(chiot)éon,prs,38.47,5.68,3.28,10
ad(mémé)elle,prs,28.56,8.15,16.5,10
com(lait)eux,prs,28.22,61.64,1027.7,10
vi(critère)é,prs,0.41,3.55,846.24,10
vi(rage)otte,prs,0.41,25.75,3.13,10
dé(maint)age,prs,1752.69,3.83,707.48,10
ana(gay)[VB],prs,1.48,29.0,25208.9699999999,10
super(hic)oy,prs,1.7,2.21,0.79,10
uni(bac)bule,prs,6.45,9.98999999999999,0.96,10
ab(hélium)on,prs,1.44,0.99,331.19,10
re(tabac)end,prs,6595.02,16.05,14.51,10
apo(ablut)en,prs,0.17,0.47,22.18,10
as(narine)um,prs,248.66,3.41,10.79,10
mé(gnose)oie,prs,36.91,0.1,0.04,10
eu(étron)ate,prs,1.11,0.44,4.15,10
ab(cramer)an,prs,1.44,4.2,29.2899999999999,10
dé(capot)ène,prs,1752.69,8.75,1.21,10
(hourra)iste,rs,,7.29,322.749999999999,10
ob(râble)age,prs,0.93,0.02,707.48,10
in(frêne)oul,prs,1478.96,1.71,0.12,10
para(non)ore,prs,17.47,4043.8,5.18999999999999,10
sé(repas)ule,prs,1.22,48.53,6.53,10
uni(prix)elé,prs,6.45,227.819999999999,1.14,10
sub(em)ibard,prs,3.90999999999999,0.18,0.17,10
sus(foir)end,prs,20.1599999999999,31.2099999999999,14.51,10
ad(myst)iard,prs,28.56,6.60999999999999,20.93,10
re(or)erelle,prs,6595.02,132.799999999999,7.8,10
dia(sut)inet,prs,19.02,1.68,1.02,10
hypo(cast)et,prs,10.42,2.99,229.51,10
a(fresque)et,prs,2142.22,3.18,229.51,10
par(récent)i,prs,44.24,33.49,9.2,10
(aimer)êtres,rs,,1744.53,0.23,10
sur(file)ing,prs,248.22,58.71,68.61,10
sus(rat)aux1,prs,20.1599999999999,47.6699999999999,5.45,10
en(étage)ien,prs,2094.69,52.25,291.01,10
sus(look)aye,prs,20.1599999999999,0.07,3.66,10
(père)in[VB],rs,,905.68,8.26,10
é(pénurie)ol,prs,320.17,2.12,39.3799999999999,10
ab(funér)ène,prs,1.44,11.43,1.21,10
vi(lest)eron,prs,0.41,2.13999999999999,9.63,10
mi(ravin)ium,prs,38.47,4.98999999999999,6.47999999999999,10
trans(né)ain,prs,105.41,93.33,805.679999999999,10
su(érudit)al,prs,0.0,2.22,1125.04,10
bis(taule)as,prs,0.03,28.51,0.05,10
re(saut)ieus,prs,6595.02,154.47,0.2,10
tri(zèle)ion,prs,12.7399999999999,5.60999999999999,3498.54,10
in(fibre)ion,prs,1478.96,6.65,3498.54,10
pré(sinus)ir,prs,209.31,1.91,168.27,10
ver(mappe)el,prs,0.98,0.06,1103.39999999999,10
mono(ego)ure,prs,6.88,4.16,595.65,10
ana(coure)et,prs,1.48,0.73,229.51,10
eu(régir)ain,prs,1.11,7.12,805.679999999999,10
mi(oasis)aye,prs,38.47,1.61,3.66,10
per(zélés)oy,prs,1.01,0.39,0.79,10
ex(sati)elle,prs,79.38,2.16,16.5,10
hémi(bas)eux,prs,1.0,16.34,1027.7,10
sub(kit)être,prs,3.90999999999999,6.99,0.47,10
anti(lèpre)u,prs,9.51,4.24,21.57,10
ad(milit)ars,prs,28.56,60.95,1.08,10
co(large)ené,prs,73.72,39.58,0.77,10
pré(star)arc,prs,209.31,41.17,0.0,10
a(crépir)ion,prs,2142.22,0.19,3498.54,10
sub(rôle)ois,prs,3.90999999999999,70.22,80.02,10
sus(écoper)o,prs,20.1599999999999,0.74,64.91,10
bi(prob)inet,prs,13.32,1.55,1.02,10
bi(cliché)ex,prs,13.32,9.37,0.42,10
dé(park)ette,prs,1752.69,18.22,295.429999999999,10
sé(trip)vore,prs,1.22,5.79,0.46,10
com(baro)oul,prs,28.22,0.56,0.12,10
tres(âne)ars,prs,0.0,15.83,1.08,10
ad(bave)ieus,prs,28.56,13.59,0.2,10
